source,headline,url,published,content_snippet,full_content,url_hash,method,scraped_at
The Decoder,Trump's AI plan could affect his own voters,https://the-decoder.com/trumps-ai-plan-could-affect-his-own-voters/,,"<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1242"" src=""https://the-decoder.com/wp-content/uploads/2025/01/gov_404_ai_rules_us_trump.png"" style=""height: auto; margin-bottom: ","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1242"" src=""https://the-decoder.com/wp-content/uploads/2025/01/gov_404_ai_rules_us_trump.png"" style=""height: auto; margin-bottom: 10px;"" width=""2309"" /></p> <p> Trump attempts to block state AI laws by withholding broadband billions, but faces shaky legal ground.</p> <p>The article <a href=""https://the-decoder.com/trumps-ai-plan-could-affect-his-own-voters/"">Trump&#039;s AI plan could affect his own voters</a> appeared first on <a href=""https://the-decoder.com"">THE DECODER</a>.</p>",db702bad82046a541cd0e5e611e904a5,rss,2025-12-16T03:45:10.570337
The Decoder,AI models score off the charts on psychiatric tests when researchers treat them as therapy patients,https://the-decoder.com/ai-models-score-off-the-charts-on-psychiatric-tests-when-researchers-treat-them-as-therapy-patients/,,"<p><img alt=""Neon illustration of a therapy couch with digital data streams and clipboard, symbolizing LLM AI therapy"" class=""attachment-full size-full wp-post-image"" height=""768"" src=""https://the-dec","<p><img alt=""Neon illustration of a therapy couch with digital data streams and clipboard, symbolizing LLM AI therapy"" class=""attachment-full size-full wp-post-image"" height=""768"" src=""https://the-decoder.com/wp-content/uploads/2025/12/LLMs-on-a-therapy-couch-Teaser.jpeg"" style=""height: auto; margin-bottom: 10px;"" width=""1376"" /></p> <p> Language models on the therapy couch: researchers at the University of Luxembourg treat ChatGPT, Gemini and Grok like patients - with disturbing consequences. The AI invents consistent trauma biographies, achieves pathological test scores and speaks of fear, shame and ""strict parents"". The study raises questions about AI safety, anthropomorphism and mental health.</p> <p>The article <a href=""https://the-decoder.com/ai-models-score-off-the-charts-on-psychiatric-tests-when-researchers-treat-them-as-therapy-patients/"">AI models score off the charts on psychiatric tests when researchers treat them as therapy patients</a> appeared first on <a href=""https://the-decoder.com"">THE DECODER</a>.</p>",a571428276cfcad8b1f0a480c33e05e6,rss,2025-12-16T03:45:11.958839
The Decoder,Reasoning models now ace all three CFA exam levels,https://the-decoder.com/reasoning-models-now-ace-all-three-cfa-exam-levels/,,"<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""768"" src=""https://the-decoder.com/wp-content/uploads/2025/12/financial_ai_impact.jpeg"" style=""height: auto; margin-bottom: 10px;""","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""768"" src=""https://the-decoder.com/wp-content/uploads/2025/12/financial_ai_impact.jpeg"" style=""height: auto; margin-bottom: 10px;"" width=""1365"" /></p> <p> A new study shows that today's reasoning models can pass the grueling financial analyst test. Gemini 3.0 Pro set a record with a score of 97.6 percent at Level I.</p> <p>The article <a href=""https://the-decoder.com/reasoning-models-now-ace-all-three-cfa-exam-levels/"">Reasoning models now ace all three CFA exam levels</a> appeared first on <a href=""https://the-decoder.com"">THE DECODER</a>.</p>",6656fe6085a15ad5ef27e29982bd5a8f,rss,2025-12-16T03:45:13.328662
Fortune Tech,Actor Joseph Gordon-Levitt wonders why AI companies don’t have to ‘follow any laws’,https://fortune.com/2025/12/15/joseph-gordon-levitt-ai-laws-dystopian/,,"Gordon-Levitt said that without establishing the principle that a person’s digital work belongs to them, the industry is heading down a “pretty dystopian road.”","Gordon-Levitt said that without establishing the principle that a person’s digital work belongs to them, the industry is heading down a “pretty dystopian road.”",c8948f412365e19f14609a1a51e5af05,rss,2025-12-16T03:47:39.091193
Fortune Tech,"PwC U.K. is giving Gen Z grads ‘resilience’ training in their first 6 months on the job, to get better at handling criticisms and office politics",https://fortune.com/2025/12/15/gen-z-grads-given-resilience-training-pwc-uk-toughen-up-job-taking-criticism-negative-feedback-new-hires/,,"PwC U.K.’s chief people officer described resilience as the ability to handle day-to-day work dynamics—especially pressure, criticism, or sticky situations—as it offers training to Gen Z new hires.","PwC U.K.’s chief people officer described resilience as the ability to handle day-to-day work dynamics—especially pressure, criticism, or sticky situations—as it offers training to Gen Z new hires.",92e1538ebc13792d5366a37c89ef16cc,rss,2025-12-16T03:47:40.071669
Fortune Tech,Former Meta integrity chief says new report reveals ‘disappointing’ ad fraud epidemic at the social-media giant,https://fortune.com/2025/12/15/former-meta-integrity-chief-ad-fraud-epidemic-china-scams/,,"An internal audit warned of systemic corruption, yet Meta expanded Chinese ad partnerships that generated billions—much of it tied to fraud.","An internal audit warned of systemic corruption, yet Meta expanded Chinese ad partnerships that generated billions—much of it tied to fraud.",7fdd4df456e6e556cee9aa935a375607,rss,2025-12-16T03:47:40.997945
Fortune Tech,Small businesses say Trump tariffs are hurting this group of consumers this holiday season—here’s what is getting more expensive,https://fortune.com/2025/12/15/small-businesses-trump-tariffs-are-hurting-consumers-holiday-season/,,"Consumers' estimated gift budgets decreased $229 between October and November, according to a Gallup index.","Consumers' estimated gift budgets decreased $229 between October and November, according to a Gallup index.",f3e8d4066e3790bbdf7ec7b41b664acf,rss,2025-12-16T03:47:42.056214
Fortune Tech,Trump vows to fight ‘fraud’ in SNAP benefits for 42 million Americans,https://fortune.com/2025/12/15/trump-accuses-snap-benefits-of-fraud-government-shutdown/,,"“It's always something that goes wrong,” Jamal Brown, a 41-year-old food stamp participant said, “unfortunately.”","“It's always something that goes wrong,” Jamal Brown, a 41-year-old food stamp participant said, “unfortunately.”",2ed01cfd5aec517229d107bb9d6ca8b9,rss,2025-12-16T03:47:43.204204
Business Insider Tech,I spent Christmas and New Year's Eve on a cruise with a few family members. I doubt I'd ever do it again.,https://www.businessinsider.com/spent-christmas-new-years-on-cruise-with-family-dont-reccomend-2025-12,,"I was hesitant to book a 22-day Holland America cruise taking place over Christmas and New Year's Eve. It was fun, but I wouldn't do it again.","I was hesitant to book a 22-day Holland America cruise taking place over Christmas and New Year's Eve. It was fun, but I wouldn't do it again.",5cbef04489094fdd992e937307913f27,rss,2025-12-16T03:50:37.579676
Business Insider Tech,Rob Reiner's son Nick said making a movie with his dad about his addiction struggles 'didn't fix everything',https://www.businessinsider.com/rob-reiner-son-nick-movie-about-addiction-2025-12,,"In 2016, Business Insider spoke with Rob Reiner's son Nick Reiner about making a movie with his famous director father about his struggle with drug addiction.","In 2016, Business Insider spoke with Rob Reiner's son Nick Reiner about making a movie with his famous director father about his struggle with drug addiction.",8166ec0e5d733547312e332c44d8dcf8,rss,2025-12-16T03:50:38.207189
Business Insider Tech,Money lessons from generational family businesses,https://www.businessinsider.com/money-lessons-from-generational-family-businesses-2025-12,,We spoke with three families who told us what it really takes to inherit and keep a family business alive for generations.,We spoke with three families who told us what it really takes to inherit and keep a family business alive for generations.,bd1c8eb883d7a7336795e96064ad7700,rss,2025-12-16T03:50:39.054277
Business Insider Tech,I've visited all 50 states. There are 7 cozy cities I always tell people to visit during the winter months.,https://www.businessinsider.com/cute-us-cities-to-visit-winter-frequent-traveler-2025-12,,"As someone who's been to all 50 states, Park City, Charleston, Boulder, and Aspen are some of my favorite cozy US cities to visit in the winter.","As someone who's been to all 50 states, Park City, Charleston, Boulder, and Aspen are some of my favorite cozy US cities to visit in the winter.",3f079d04efae7d7d871d4aa60a60f97f,rss,2025-12-16T03:50:39.454152
Business Insider Tech,'Being Charlie': Nick Reiner wrote a movie about being in rehab. His famous dad Rob Reiner made it into a movie.,https://www.businessinsider.com/rob-reiner-and-nick-reiner-on-drug-abuse-being-charlie-2016-5,,"""He's the heart and soul of the film,"" Rob Reiner said about his son, Nick Reiner, who wrote the movie ""Being Charlie.""","""He's the heart and soul of the film,"" Rob Reiner said about his son, Nick Reiner, who wrote the movie ""Being Charlie.""",d4b5660a680f5ac1ac7baf94fbfed1ea,rss,2025-12-16T03:50:40.152786
